date,temperature,humidite,pression,vent,precipitations,mois,annee,saison
2026-10-07,26.1,37.2,1009.7,17.9,0.0,10,2026,Saison humide
2026-10-08,24.2,49.4,1008.4,12.6,24.2,10,2026,Saison humide
2026-10-09,27.1,51.7,1009.7,11.7,0.0,10,2026,Saison humide
2026-10-10,30.2,44.3,1010.0,9.4,0.0,10,2026,Saison humide
2026-10-11,26.1,50.2,1007.9,18.7,15.8,10,2026,Saison humide
2026-10-12,28.0,40.5,1010.5,17.4,0.0,10,2026,Saison humide
2026-10-13,29.8,47.6,1007.8,8.3,0.0,10,2026,Saison humide
2026-10-14,27.2,42.9,1008.7,8.2,28.1,10,2026,Saison humide
2026-10-15,27.4,46.3,1009.4,17.8,0.0,10,2026,Saison humide
2026-10-16,29.3,49.8,1009.1,4.5,1.4,10,2026,Saison humide
2026-10-17,28.0,44.9,1007.8,4.7,0.0,10,2026,Saison humide
2026-10-18,27.0,44.3,1007.8,9.8,8.3,10,2026,Saison humide
2026-10-19,23.8,41.2,1007.9,13.3,0.0,10,2026,Saison humide
2026-10-20,29.9,36.1,1013.1,11.8,0.0,10,2026,Saison humide
2026-10-21,24.9,35.9,1010.7,10.0,0.0,10,2026,Saison humide
2026-10-22,26.3,45.5,1012.8,13.4,0.0,10,2026,Saison humide
2026-10-23,25.1,56.3,1008.4,26.8,12.1,10,2026,Saison humide
2026-10-24,28.1,51.0,1011.6,14.2,14.5,10,2026,Saison humide
2026-10-25,27.1,42.2,1011.7,13.8,26.9,10,2026,Saison humide
2026-10-26,22.9,47.5,1010.4,20.3,0.0,10,2026,Saison humide
2026-10-27,28.2,48.9,1013.4,14.8,22.6,10,2026,Saison humide
2026-10-28,26.8,44.8,1008.6,11.8,0.0,10,2026,Saison humide
2026-10-29,27.7,42.3,1010.4,4.8,29.6,10,2026,Saison humide
2026-10-30,32.8,44.2,1009.7,7.2,0.0,10,2026,Saison humide
2026-10-31,30.6,51.8,1011.1,10.2,0.0,10,2026,Saison humide
2026-11-01,24.4,33.4,1012.1,30.1,0.0,11,2026,Saison sèche
2026-11-02,20.5,36.1,1014.2,15.2,0.0,11,2026,Saison sèche
2026-11-03,28.8,28.1,1011.8,30.1,0.0,11,2026,Saison sèche
2026-11-04,26.2,29.9,1010.7,21.7,0.0,11,2026,Saison sèche
2026-11-05,24.1,19.9,1011.8,20.4,0.0,11,2026,Saison sèche
2026-11-06,26.3,12.0,1011.3,22.7,0.0,11,2026,Saison sèche
2026-11-07,21.0,27.9,1012.8,24.5,0.0,11,2026,Saison sèche
2026-11-08,26.2,26.2,1012.9,14.1,0.0,11,2026,Saison sèche
2026-11-09,18.8,23.9,1013.8,21.5,0.0,11,2026,Saison sèche
2026-11-10,24.1,25.2,1010.1,27.5,0.0,11,2026,Saison sèche
2026-11-11,21.5,20.8,1011.1,24.5,0.0,11,2026,Saison sèche
2026-11-12,26.3,32.5,1010.3,15.3,0.0,11,2026,Saison sèche
2026-11-13,24.3,32.0,1011.3,26.3,0.0,11,2026,Saison sèche
2026-11-14,24.7,13.4,1015.4,17.3,0.0,11,2026,Saison sèche
2026-11-15,21.6,23.3,1009.6,21.7,0.0,11,2026,Saison sèche
2026-11-16,27.0,22.6,1011.6,24.0,0.0,11,2026,Saison sèche
2026-11-17,21.4,41.3,1010.7,21.1,0.0,11,2026,Saison sèche
2026-11-18,30.7,32.5,1008.4,29.5,0.0,11,2026,Saison sèche
2026-11-19,25.8,24.9,1015.4,18.0,0.0,11,2026,Saison sèche
2026-11-20,21.4,42.5,1009.1,23.1,0.0,11,2026,Saison sèche
2026-11-21,20.6,21.8,1012.3,17.9,0.0,11,2026,Saison sèche
2026-11-22,27.9,35.9,1010.3,22.4,0.0,11,2026,Saison sèche
2026-11-23,25.0,26.5,1011.0,22.6,0.0,11,2026,Saison sèche
2026-11-24,26.8,30.8,1011.2,23.6,0.0,11,2026,Saison sèche
2026-11-25,18.0,24.3,1013.8,15.2,0.0,11,2026,Saison sèche
2026-11-26,24.1,32.6,1011.9,11.8,0.0,11,2026,Saison sèche
2026-11-27,22.6,32.8,1012.4,30.7,0.0,11,2026,Saison sèche
2026-11-28,29.2,22.3,1016.5,22.1,0.0,11,2026,Saison sèche
2026-11-29,19.4,37.9,1014.7,16.9,0.0,11,2026,Saison sèche
2026-11-30,22.6,11.0,1011.1,20.4,1.5,11,2026,Saison sèche
2026-12-01,21.8,26.8,1015.5,20.5,0.0,12,2026,Saison sèche
2026-12-02,23.2,30.8,1013.7,18.9,0.0,12,2026,Saison sèche
2026-12-03,23.0,29.4,1010.3,28.3,0.0,12,2026,Saison sèche
2026-12-04,26.4,19.2,1013.0,25.2,0.0,12,2026,Saison sèche
2026-12-05,21.4,28.9,1012.9,14.7,0.0,12,2026,Saison sèche
2026-12-06,24.0,16.2,1014.5,18.6,0.0,12,2026,Saison sèche
2026-12-07,22.4,36.0,1013.6,16.6,0.0,12,2026,Saison sèche
2026-12-08,20.3,20.2,1013.4,23.8,0.0,12,2026,Saison sèche
2026-12-09,20.7,15.7,1013.2,21.1,0.0,12,2026,Saison sèche
2026-12-10,28.2,25.3,1016.2,16.1,0.0,12,2026,Saison sèche
2026-12-11,18.9,16.0,1015.0,30.8,0.0,12,2026,Saison sèche
2026-12-12,20.8,21.3,1010.3,12.9,0.0,12,2026,Saison sèche
2026-12-13,24.6,26.8,1012.6,15.0,0.0,12,2026,Saison sèche
2026-12-14,26.9,21.0,1013.7,14.7,0.0,12,2026,Saison sèche
2026-12-15,22.3,27.3,1013.3,22.8,0.0,12,2026,Saison sèche
2026-12-16,24.0,16.0,1013.0,22.6,0.0,12,2026,Saison sèche
2026-12-17,23.4,25.6,1010.1,15.4,0.0,12,2026,Saison sèche
2026-12-18,17.3,31.5,1014.3,26.2,0.0,12,2026,Saison sèche
2026-12-19,23.6,10.0,1010.5,22.9,0.0,12,2026,Saison sèche
2026-12-20,23.1,23.2,1013.3,22.1,0.0,12,2026,Saison sèche
2026-12-21,23.1,19.9,1014.6,19.8,0.0,12,2026,Saison sèche
2026-12-22,19.5,18.8,1011.9,27.0,0.0,12,2026,Saison sèche
2026-12-23,22.7,23.5,1010.1,25.9,0.0,12,2026,Saison sèche
2026-12-24,21.2,24.2,1015.6,24.5,0.0,12,2026,Saison sèche
2026-12-25,18.7,10.8,1012.5,15.9,0.0,12,2026,Saison sèche
2026-12-26,24.4,25.3,1012.9,18.5,0.0,12,2026,Saison sèche
2026-12-27,27.2,47.7,1012.0,23.8,0.0,12,2026,Saison sèche
2026-12-28,23.0,22.9,1010.9,16.6,0.0,12,2026,Saison sèche
2026-12-29,20.0,28.2,1011.6,9.1,0.0,12,2026,Saison sèche
